fips,state,pop_2019,date,total_doses_state_level,cum_deaths,confirmed,1st_dose,2nd_dose,est_booster_doses
38.0,North Dakota,762062.0,2021-11-08,835516.0,1827.0,152000.0,424170.0,334402.0,76944.0
39.0,Ohio,11689100.0,2021-11-08,13407043.0,26348.0,1575319.0,6579579.0,5639646.0,1187818.0
40.0,Oklahoma,3956971.0,2021-11-08,4602420.0,10879.0,650004.0,2384304.0,1879057.0,339059.0
41.0,Oregon,4217737.0,2021-11-08,5793484.0,4620.0,374253.0,2908539.0,2457899.0,427046.0
42.0,Pennsylvania,12801989.0,2021-11-08,18112539.0,31915.0,1613519.0,10216776.0,7147529.0,748234.0
44.0,Rhode Island,1059361.0,2021-11-08,1614404.0,2882.0,181835.0,838375.0,707012.0,69017.0
45.0,South Carolina,5148714.0,2021-11-08,5859088.0,13896.0,904293.0,2998665.0,2423536.0,436887.0
46.0,South Dakota,884659.0,2021-11-08,1060905.0,2267.0,157396.0,556862.0,439378.0,64665.0
47.0,Tennessee,6829174.0,2021-11-08,7599940.0,16500.0,1286713.0,3747752.0,3081313.0,770875.0
48.0,Texas,28995881.0,2021-11-08,35254876.0,72009.0,4264018.0,17930218.0,14442238.0,2882420.0
49.0,Utah,3205958.0,2021-11-08,3836532.0,2169.0,415775.0,1975817.0,1614457.0,246258.0
50.0,Vermont,623989.0,2021-11-08,1019768.0,384.0,42547.0,502669.0,409911.0,107188.0
51.0,Virginia,8535519.0,2021-11-08,12117815.0,14190.0,936928.0,6143453.0,5066875.0,907487.0
53.0,Washington,7614893.0,2021-11-08,10552632.0,8827.0,742919.0,5320817.0,4478269.0,753546.0
54.0,West Virginia,1792147.0,2021-11-08,1849018.0,4548.0,278578.0,881552.0,692595.0,274871.0
55.0,Wisconsin,5822434.0,2021-11-08,7583130.0,9576.0,905245.0,3683404.0,3162889.0,736837.0
56.0,Wyoming,578759.0,2021-11-08,587944.0,1243.0,105990.0,297865.0,234344.0,55735.0
1.0,Alabama,4903185.0,2021-11-09,4974840.0,15879.0,837250.0,2696907.0,2077684.0,200249.0
2.0,Alaska,731545.0,2021-11-09,898205.0,822.0,143848.0,439443.0,355008.0,103754.0
4.0,Arizona,7278717.0,2021-11-09,9012914.0,21486.0,1195483.0,4499482.0,3619011.0,894421.0
5.0,Arkansas,3017804.0,2021-11-09,3332542.0,8522.0,517000.0,1767997.0,1365018.0,199527.0
6.0,California,39512223.0,2021-11-09,55671028.0,72681.0,4985358.0,29832369.0,22667368.0,3171291.0
8.0,Colorado,5758736.0,2021-11-09,8064387.0,8520.0,771061.0,3939283.0,3329973.0,795131.0
9.0,Connecticut,3565287.0,2021-11-09,5581584.0,8806.0,406219.0,2860150.0,2341771.0,379663.0
10.0,Delaware,973764.0,2021-11-09,1348976.0,2124.0,146207.0,682413.0,540864.0,125699.0
11.0,District of Columbia,705749.0,2021-11-09,1232359.0,1193.0,65094.0,539526.0,413878.0,278955.0
12.0,Florida,21477737.0,2021-11-09,29210389.0,60418.0,3701310.0,14973862.0,11751440.0,2485087.0
13.0,Georgia,10617423.0,2021-11-09,11794648.0,29647.0,1643945.0,6107299.0,4909623.0,777726.0
15.0,Hawaii,1415872.0,2021-11-09,2248731.0,962.0,85218.0,0.0,0.0,2248731.0
16.0,Idaho,1787065.0,2021-11-09,1778416.0,3681.0,297910.0,887266.0,726935.0,164215.0
17.0,Illinois,12671821.0,2021-11-09,16740820.0,28441.0,1722590.0,8429754.0,7207068.0,1103998.0
18.0,Indiana,6732219.0,2021-11-09,7404005.0,16976.0,1040761.0,3651855.0,3131851.0,620299.0
19.0,Iowa,3155070.0,2021-11-09,3882251.0,7069.0,497648.0,1903992.0,1625616.0,352643.0
20.0,Kansas,2913314.0,2021-11-09,3443255.0,6536.0,443075.0,1848112.0,1458934.0,136209.0
21.0,Kentucky,4467673.0,2021-11-09,5057650.0,10062.0,755121.0,2595805.0,2103037.0,358808.0
22.0,Louisiana,4648794.0,2021-11-09,4967426.0,14649.0,763133.0,2521458.0,2080640.0,365328.0
23.0,Maine,1344212.0,2021-11-09,2052027.0,1215.0,108710.0,1047413.0,976633.0,27981.0
24.0,Maryland,6045680.0,2021-11-09,8787145.0,10999.0,567085.0,4441811.0,3755587.0,589747.0
25.0,Massachusetts,6892503.0,2021-11-09,10770746.0,19110.0,863518.0,5616316.0,4520702.0,633728.0
26.0,Michigan,9986857.0,2021-11-09,11836574.0,23869.0,1291810.0,5875001.0,5024602.0,936971.0
27.0,Minnesota,5639632.0,2021-11-09,7564211.0,9006.0,826404.0,3722608.0,3206509.0,635094.0
28.0,Mississippi,2976149.0,2021-11-09,3064532.0,10178.0,507476.0,1565060.0,1302380.0,197092.0
29.0,Missouri,6137428.0,2021-11-09,6968902.0,11938.0,805535.0,3528110.0,2877164.0,563628.0
30.0,Montana,1068778.0,2021-11-09,1236276.0,2437.0,182468.0,615166.0,499680.0,121430.0
31.0,Nebraska,1934408.0,2021-11-09,2413268.0,3040.0,292032.0,1193201.0,1021801.0,198266.0
32.0,Nevada,3080156.0,2021-11-09,3737729.0,7777.0,445879.0,1976584.0,1496253.0,264892.0
33.0,New Hampshire,1359711.0,2021-11-09,1976488.0,1613.0,141707.0,1078050.0,789789.0,108649.0
34.0,New Jersey,8882190.0,2021-11-09,12764085.0,28119.0,1209785.0,6743218.0,5495462.0,525405.0
35.0,New Mexico,2096829.0,2021-11-09,2912035.0,5135.0,287221.0,1533066.0,1219259.0,159710.0
36.0,New York,19453561.0,2021-11-09,28147724.0,56793.0,2598730.0,14618489.0,11992190.0,1537045.0
37.0,North Carolina,10488084.0,2021-11-09,12725344.0,18336.0,1495521.0,6898582.0,5423130.0,403632.0
38.0,North Dakota,762062.0,2021-11-09,836490.0,1832.0,152782.0,424234.0,334448.0,77808.0
39.0,Ohio,11689100.0,2021-11-09,13406944.0,26396.0,1580271.0,6579541.0,5639470.0,1187933.0
40.0,Oklahoma,3956971.0,2021-11-09,4608699.0,10879.0,650269.0,2387803.0,1880137.0,340759.0
41.0,Oregon,4217737.0,2021-11-09,5793597.0,4655.0,375357.0,2909055.0,2458032.0,426510.0
42.0,Pennsylvania,12801989.0,2021-11-09,18230746.0,31992.0,1617553.0,10273524.0,7175734.0,781488.0
44.0,Rhode Island,1059361.0,2021-11-09,1616311.0,2884.0,182175.0,839687.0,707541.0,69083.0
45.0,South Carolina,5148714.0,2021-11-09,5864549.0,13898.0,904689.0,3001224.0,2424688.0,438637.0
46.0,South Dakota,884659.0,2021-11-09,1068985.0,2270.0,158267.0,559239.0,440545.0,69201.0
47.0,Tennessee,6829174.0,2021-11-09,7658125.0,16593.0,1290122.0,3757414.0,3092348.0,808363.0
48.0,Texas,28995881.0,2021-11-09,35310032.0,72111.0,4269229.0,17940843.0,14452044.0,2917145.0
49.0,Utah,3205958.0,2021-11-09,3853383.0,2176.0,416973.0,1982372.0,1618074.0,252937.0
50.0,Vermont,623989.0,2021-11-09,1024686.0,387.0,42716.0,503489.0,410689.0,110508.0
51.0,Virginia,8535519.0,2021-11-09,12164053.0,14225.0,938376.0,6155838.0,5074917.0,933298.0
53.0,Washington,7614893.0,2021-11-09,10653762.0,8858.0,744364.0,5335113.0,4496225.0,822424.0
54.0,West Virginia,1792147.0,2021-11-09,1848999.0,4568.0,278837.0,881870.0,692786.0,274343.0
55.0,Wisconsin,5822434.0,2021-11-09,7591686.0,9602.0,909159.0,3685873.0,3164217.0,741596.0
56.0,Wyoming,578759.0,2021-11-09,593608.0,1298.0,106287.0,298804.0,235445.0,59359.0
1.0,Alabama,4903185.0,2021-11-10,4994724.0,15917.0,837428.0,2701228.0,2082090.0,211406.0
2.0,Alaska,731545.0,2021-11-10,900255.0,831.0,144300.0,439841.0,355279.0,105135.0
4.0,Arizona,7278717.0,2021-11-10,9031636.0,21525.0,1198277.0,4503839.0,3622296.0,905501.0
5.0,Arkansas,3017804.0,2021-11-10,3345747.0,8525.0,517675.0,1771524.0,1367032.0,207191.0
6.0,California,39512223.0,2021-11-10,55861390.0,72857.0,4990455.0,29895805.0,22701759.0,3263826.0
8.0,Colorado,5758736.0,2021-11-10,8090003.0,8551.0,774997.0,3950776.0,3336070.0,803157.0
9.0,Connecticut,3565287.0,2021-11-10,5592294.0,8809.0,406752.0,2864703.0,2343265.0,384326.0
10.0,Delaware,973764.0,2021-11-10,1349096.0,2125.0,146484.0,682597.0,540934.0,125565.0
11.0,District of Columbia,705749.0,2021-11-10,1232359.0,1193.0,65159.0,540565.0,414324.0,277470.0
12.0,Florida,21477737.0,2021-11-10,29269365.0,60418.0,3701310.0,14993740.0,11761649.0,2513976.0
13.0,Georgia,10617423.0,2021-11-10,11795246.0,29749.0,1644997.0,6108153.0,4910307.0,776786.0
15.0,Hawaii,1415872.0,2021-11-10,2256606.0,968.0,85360.0,0.0,0.0,2256606.0
16.0,Idaho,1787065.0,2021-11-10,1784909.0,3703.0,298634.0,888404.0,728134.0,168371.0
17.0,Illinois,12671821.0,2021-11-10,16788203.0,28461.0,1727634.0,8442003.0,7215943.0,1130257.0
18.0,Indiana,6732219.0,2021-11-10,7414096.0,16995.0,1043598.0,3654788.0,3132937.0,626371.0
19.0,Iowa,3155070.0,2021-11-10,3895495.0,7166.0,499279.0,1907672.0,1626917.0,360906.0
20.0,Kansas,2913314.0,2021-11-10,3454402.0,6614.0,445858.0,1851640.0,1460348.0,142414.0
21.0,Kentucky,4467673.0,2021-11-10,5071649.0,10104.0,757016.0,2599466.0,2105438.0,366745.0
22.0,Louisiana,4648794.0,2021-11-10,4978892.0,14662.0,763628.0,2523629.0,2082901.0,372362.0
23.0,Maine,1344212.0,2021-11-10,2058523.0,1217.0,109592.0,1049241.0,985024.0,24258.0
24.0,Maryland,6045680.0,2021-11-10,8826278.0,11014.0,567929.0,4447667.0,3762835.0,615776.0
25.0,Massachusetts,6892503.0,2021-11-10,10788448.0,19131.0,865461.0,5622817.0,4523761.0,641870.0
26.0,Michigan,9986857.0,2021-11-10,11873950.0,24058.0,1301093.0,5885185.0,5029122.0,959643.0
27.0,Minnesota,5639632.0,2021-11-10,7590767.0,9049.0,831669.0,3729991.0,3210009.0,650767.0
28.0,Mississippi,2976149.0,2021-11-10,3078810.0,10182.0,507775.0,1566549.0,1303948.0,208313.0
29.0,Missouri,6137428.0,2021-11-10,6985876.0,11976.0,807101.0,3533519.0,2879921.0,572436.0
30.0,Montana,1068778.0,2021-11-10,1239950.0,2451.0,183213.0,615850.0,500262.0,123838.0
31.0,Nebraska,1934408.0,2021-11-10,2413459.0,3042.0,292990.0,1193358.0,1021875.0,198226.0
32.0,Nevada,3080156.0,2021-11-10,3745932.0,7796.0,446461.0,1979406.0,1497638.0,268888.0
33.0,New Hampshire,1359711.0,2021-11-10,1981531.0,1617.0,142469.0,1082143.0,790123.0,109265.0
34.0,New Jersey,8882190.0,2021-11-10,12764085.0,28134.0,1211423.0,6768992.0,5507010.0,488083.0
35.0,New Mexico,2096829.0,2021-11-10,2912035.0,5148.0,288557.0,1535598.0,1220557.0,155880.0
36.0,New York,19453561.0,2021-11-10,28221988.0,56828.0,2603833.0,14642865.0,12006876.0,1572247.0
37.0,North Carolina,10488084.0,2021-11-10,12767416.0,18371.0,1497677.0,6921664.0,5429914.0,415838.0
38.0,North Dakota,762062.0,2021-11-10,840997.0,1838.0,153425.0,425280.0,334909.0,80808.0
39.0,Ohio,11689100.0,2021-11-10,13471402.0,26446.0,1585798.0,6594885.0,5648706.0,1227811.0
40.0,Oklahoma,3956971.0,2021-11-10,4621558.0,10879.0,650689.0,2392545.0,1882264.0,346749.0
41.0,Oregon,4217737.0,2021-11-10,5815614.0,4730.0,376372.0,2913813.0,2460959.0,440842.0
42.0,Pennsylvania,12801989.0,2021-11-10,18286295.0,32188.0,1622844.0,10307941.0,7180285.0,798069.0
44.0,Rhode Island,1059361.0,2021-11-10,1623475.0,2887.0,182486.0,840830.0,707954.0,74691.0
45.0,South Carolina,5148714.0,2021-11-10,5875164.0,13923.0,905182.0,3005191.0,2426639.0,443334.0
46.0,South Dakota,884659.0,2021-11-10,1072848.0,2277.0,158822.0,560367.0,441149.0,71332.0
47.0,Tennessee,6829174.0,2021-11-10,7731027.0,16622.0,1292195.0,3770325.0,3130518.0,830184.0
48.0,Texas,28995881.0,2021-11-10,35420138.0,72130.0,4273003.0,17964830.0,14472689.0,2982619.0
49.0,Utah,3205958.0,2021-11-10,3874399.0,2184.0,418050.0,1984656.0,1620485.0,269258.0
50.0,Vermont,623989.0,2021-11-10,1028297.0,388.0,42910.0,504587.0,411238.0,112472.0
51.0,Virginia,8535519.0,2021-11-10,12193394.0,14261.0,939783.0,6167562.0,5079701.0,946131.0
53.0,Washington,7614893.0,2021-11-10,10681348.0,8857.0,746354.0,5339722.0,4500980.0,840646.0
54.0,West Virginia,1792147.0,2021-11-10,1854846.0,4592.0,279694.0,882241.0,692925.0,279680.0
55.0,Wisconsin,5822434.0,2021-11-10,7615701.0,9641.0,913237.0,3692451.0,3166982.0,756268.0
56.0,Wyoming,578759.0,2021-11-10,595578.0,1298.0,106698.0,299273.0,235802.0,60503.0
1.0,Alabama,4903185.0,2021-11-11,4994724.0,15934.0,838114.0,2701228.0,2082090.0,211406.0
2.0,Alaska,731545.0,2021-11-11,900255.0,831.0,144300.0,439841.0,355279.0,105135.0
4.0,Arizona,7278717.0,2021-11-11,9031636.0,21552.0,1202450.0,4503839.0,3622296.0,905501.0
5.0,Arkansas,3017804.0,2021-11-11,3345747.0,8547.0,518348.0,1771524.0,1367032.0,207191.0
6.0,California,39512223.0,2021-11-11,55861390.0,72960.0,4992753.0,29895805.0,22701759.0,3263826.0
8.0,Colorado,5758736.0,2021-11-11,8111513.0,8584.0,778909.0,3950776.0,3336070.0,824667.0
9.0,Connecticut,3565287.0,2021-11-11,5592294.0,8809.0,407292.0,2864703.0,2343265.0,384326.0
10.0,Delaware,973764.0,2021-11-11,1349096.0,2125.0,146800.0,682597.0,540934.0,125565.0
11.0,District of Columbia,705749.0,2021-11-11,1262868.0,1193.0,65159.0,540565.0,414324.0,307979.0
12.0,Florida,21477737.0,2021-11-11,29269365.0,60418.0,3701310.0,14993740.0,11761649.0,2513976.0
13.0,Georgia,10617423.0,2021-11-11,11795246.0,29749.0,1644997.0,6108153.0,4910307.0,776786.0
15.0,Hawaii,1415872.0,2021-11-11,2263874.0,971.0,85490.0,0.0,0.0,2263874.0
16.0,Idaho,1787065.0,2021-11-11,1784909.0,3703.0,298634.0,888404.0,728134.0,168371.0
17.0,Illinois,12671821.0,2021-11-11,16788203.0,28461.0,1727634.0,8442003.0,7215943.0,1130257.0
18.0,Indiana,6732219.0,2021-11-11,7414096.0,17013.0,1046499.0,3654788.0,3132937.0,626371.0
19.0,Iowa,3155070.0,2021-11-11,3895495.0,7166.0,499279.0,1907672.0,1626917.0,360906.0
20.0,Kansas,2913314.0,2021-11-11,3454402.0,6614.0,445902.0,1851640.0,1460348.0,142414.0
21.0,Kentucky,4467673.0,2021-11-11,5071649.0,10104.0,757016.0,2599466.0,2105438.0,366745.0
22.0,Louisiana,4648794.0,2021-11-11,4978892.0,14662.0,763628.0,2523629.0,2082901.0,372362.0
23.0,Maine,1344212.0,2021-11-11,2058523.0,1220.0,110347.0,1049241.0,991998.0,17284.0
24.0,Maryland,6045680.0,2021-11-11,8826278.0,11020.0,568914.0,4447667.0,3762835.0,615776.0
25.0,Massachusetts,6892503.0,2021-11-11,10788448.0,19131.0,865461.0,5622817.0,4523761.0,641870.0
26.0,Michigan,9986857.0,2021-11-11,11873950.0,24058.0,1301093.0,5885185.0,5029122.0,959643.0
27.0,Minnesota,5639632.0,2021-11-11,7590767.0,9092.0,836787.0,3729991.0,3210009.0,650767.0
28.0,Mississippi,2976149.0,2021-11-11,3078810.0,10182.0,507775.0,1566549.0,1303948.0,208313.0
29.0,Missouri,6137428.0,2021-11-11,6985876.0,11976.0,807200.0,3533519.0,2879921.0,572436.0
30.0,Montana,1068778.0,2021-11-11,1239950.0,2451.0,183213.0,615850.0,500262.0,123838.0
31.0,Nebraska,1934408.0,2021-11-11,2413459.0,3042.0,294247.0,1193358.0,1021875.0,198226.0
32.0,Nevada,3080156.0,2021-11-11,3745932.0,7796.0,446461.0,1979406.0,1497638.0,268888.0
33.0,New Hampshire,1359711.0,2021-11-11,1981531.0,1617.0,142469.0,1082143.0,790123.0,109265.0
34.0,New Jersey,8882190.0,2021-11-11,12764085.0,28146.0,1213246.0,6768992.0,5507010.0,488083.0
35.0,New Mexico,2096829.0,2021-11-11,2912035.0,5148.0,288557.0,1535598.0,1220557.0,155880.0
36.0,New York,19453561.0,2021-11-11,28221988.0,56868.0,2610481.0,14642865.0,12006876.0,1572247.0
37.0,North Carolina,10488084.0,2021-11-11,12767416.0,18371.0,1497677.0,6921664.0,5429914.0,415838.0
38.0,North Dakota,762062.0,2021-11-11,846070.0,1840.0,154049.0,425280.0,334909.0,85881.0
39.0,Ohio,11689100.0,2021-11-11,13471402.0,26494.0,1590792.0,6594885.0,5648706.0,1227811.0
40.0,Oklahoma,3956971.0,2021-11-11,4621558.0,10879.0,650689.0,2392545.0,1882264.0,346749.0
41.0,Oregon,4217737.0,2021-11-11,5815614.0,4730.0,376372.0,2913813.0,2460959.0,440842.0
42.0,Pennsylvania,12801989.0,2021-11-11,18286295.0,32257.0,1628480.0,10307941.0,7180285.0,798069.0
44.0,Rhode Island,1059361.0,2021-11-11,1623475.0,2887.0,182486.0,840830.0,707954.0,74691.0
45.0,South Carolina,5148714.0,2021-11-11,5875164.0,13923.0,905182.0,3005191.0,2426639.0,443334.0
46.0,South Dakota,884659.0,2021-11-11,1072848.0,2277.0,158822.0,560367.0,441149.0,71332.0
47.0,Tennessee,6829174.0,2021-11-11,7731027.0,16622.0,1292195.0,3770325.0,3130518.0,830184.0
48.0,Texas,28995881.0,2021-11-11,35420138.0,72417.0,4277412.0,17964830.0,14472689.0,2982619.0
49.0,Utah,3205958.0,2021-11-11,3874399.0,2184.0,418050.0,1984656.0,1620485.0,269258.0
50.0,Vermont,623989.0,2021-11-11,1028297.0,391.0,43521.0,504587.0,411238.0,112472.0
51.0,Virginia,8535519.0,2021-11-11,12193394.0,14294.0,941371.0,6167562.0,5079701.0,946131.0
53.0,Washington,7614893.0,2021-11-11,10681348.0,8857.0,746354.0,5339722.0,4500980.0,840646.0
54.0,West Virginia,1792147.0,2021-11-11,1854969.0,4610.0,280727.0,882241.0,692925.0,279803.0
55.0,Wisconsin,5822434.0,2021-11-11,7615701.0,9657.0,917469.0,3692451.0,3166982.0,756268.0
56.0,Wyoming,578759.0,2021-11-11,595578.0,1298.0,106698.0,299273.0,235802.0,60503.0
1.0,Alabama,4903185.0,2021-11-12,5000242.0,15934.0,838836.0,2702878.0,2083360.0,214004.0
2.0,Alaska,731545.0,2021-11-12,906244.0,831.0,145167.0,441944.0,355984.0,108316.0
4.0,Arizona,7278717.0,2021-11-12,9073078.0,21600.0,1207348.0,4516409.0,3628982.0,927687.0
5.0,Arkansas,3017804.0,2021-11-12,3372284.0,8560.0,518863.0,1779091.0,1371524.0,221669.0
6.0,California,39512223.0,2021-11-12,56386129.0,73014.0,5002543.0,30085098.0,22790948.0,3510083.0
8.0,Colorado,5758736.0,2021-11-12,8141724.0,8620.0,781960.0,3963527.0,3343660.0,834537.0
9.0,Connecticut,3565287.0,2021-11-12,5643703.0,8809.0,407750.0,2880007.0,2349190.0,414506.0
10.0,Delaware,973764.0,2021-11-12,1349387.0,2125.0,147233.0,682997.0,541054.0,125336.0
11.0,District of Columbia,705749.0,2021-11-12,1262868.0,1194.0,65371.0,543989.0,415662.0,303217.0
12.0,Florida,21477737.0,2021-11-12,29473908.0,60697.0,3711612.0,15049327.0,11794519.0,2630062.0
13.0,Georgia,10617423.0,2021-11-12,11797598.0,29861.0,1647265.0,6110736.0,4911480.0,775382.0
15.0,Hawaii,1415872.0,2021-11-12,2271900.0,976.0,85628.0,0.0,0.0,2271900.0
16.0,Idaho,1787065.0,2021-11-12,1792875.0,3735.0,299576.0,890040.0,729424.0,173411.0
17.0,Illinois,12671821.0,2021-11-12,16872270.0,28510.0,1735586.0,8462205.0,7231465.0,1178600.0
18.0,Indiana,6732219.0,2021-11-12,7428342.0,17088.0,1049307.0,3659802.0,3134444.0,634096.0
19.0,Iowa,3155070.0,2021-11-12,3915381.0,7166.0,500474.0,1912764.0,1628878.0,373739.0
20.0,Kansas,2913314.0,2021-11-12,3471462.0,6621.0,448652.0,1857665.0,1462700.0,151097.0
21.0,Kentucky,4467673.0,2021-11-12,5115328.0,10214.0,759935.0,2611531.0,2111454.0,392343.0
22.0,Louisiana,4648794.0,2021-11-12,5011856.0,14685.0,764354.0,2531267.0,2088731.0,391858.0
23.0,Maine,1344212.0,2021-11-12,2071436.0,1220.0,110347.0,1053237.0,999570.0,18629.0
24.0,Maryland,6045680.0,2021-11-12,8888225.0,11030.0,569823.0,4458883.0,3773730.0,655612.0
25.0,Massachusetts,6892503.0,2021-11-12,10902479.0,19152.0,869434.0,5663482.0,4537729.0,701268.0
26.0,Michigan,9986857.0,2021-11-12,11932057.0,24149.0,1318790.0,5903777.0,5036070.0,992210.0
27.0,Minnesota,5639632.0,2021-11-12,7671737.0,9120.0,841625.0,3749766.0,3221176.0,700795.0
28.0,Mississippi,2976149.0,2021-11-12,3095791.0,10187.0,508469.0,1567189.0,1304255.0,224347.0
29.0,Missouri,6137428.0,2021-11-12,7037122.0,11983.0,810193.0,3548935.0,2887137.0,601050.0
30.0,Montana,1068778.0,2021-11-12,1246887.0,2479.0,184394.0,617921.0,501228.0,127738.0
31.0,Nebraska,1934408.0,2021-11-12,2432620.0,3044.0,295244.0,1198978.0,1024064.0,209578.0
32.0,Nevada,3080156.0,2021-11-12,3775032.0,7807.0,447746.0,1988657.0,1502414.0,283961.0
33.0,New Hampshire,1359711.0,2021-11-12,1991788.0,1622.0,144626.0,1090960.0,790749.0,110079.0
34.0,New Jersey,8882190.0,2021-11-12,12796010.0,28152.0,1215067.0,6801655.0,5518873.0,475482.0
35.0,New Mexico,2096829.0,2021-11-12,2912035.0,5169.0,292078.0,1543990.0,1224046.0,143999.0
36.0,New York,19453561.0,2021-11-12,28316462.0,56907.0,2616725.0,14681177.0,12027630.0,1607655.0
37.0,North Carolina,10488084.0,2021-11-12,12865209.0,18411.0,1501801.0,6973246.0,5437611.0,454352.0
38.0,North Dakota,762062.0,2021-11-12,850579.0,1840.0,154451.0,428033.0,336160.0,86386.0
39.0,Ohio,11689100.0,2021-11-12,13598846.0,26528.0,1596171.0,6626728.0,5665436.0,1306682.0
40.0,Oklahoma,3956971.0,2021-11-12,4655119.0,11633.0,652731.0,2405127.0,1887845.0,362147.0
41.0,Oregon,4217737.0,2021-11-12,5860059.0,4750.0,378174.0,2924828.0,2466854.0,468377.0
42.0,Pennsylvania,12801989.0,2021-11-12,18391440.0,32279.0,1634953.0,10364351.0,7191760.0,835329.0
44.0,Rhode Island,1059361.0,2021-11-12,1637140.0,2890.0,183257.0,846789.0,709994.0,80357.0
45.0,South Carolina,5148714.0,2021-11-12,5898827.0,13983.0,906945.0,3013073.0,2430978.0,454776.0
46.0,South Dakota,884659.0,2021-11-12,1078102.0,2281.0,159343.0,562553.0,441762.0,73787.0
47.0,Tennessee,6829174.0,2021-11-12,7786815.0,16660.0,1294801.0,3784054.0,3139238.0,863523.0
48.0,Texas,28995881.0,2021-11-12,35609471.0,72687.0,4280433.0,18011675.0,14507674.0,3090122.0
49.0,Utah,3205958.0,2021-11-12,3904030.0,2195.0,420922.0,1987613.0,1623311.0,293106.0
50.0,Vermont,623989.0,2021-11-12,1037294.0,393.0,44030.0,506558.0,412456.0,118280.0
51.0,Virginia,8535519.0,2021-11-12,12314657.0,14321.0,942837.0,6208987.0,5097502.0,1008168.0
53.0,Washington,7614893.0,2021-11-12,10731018.0,8934.0,750477.0,5357494.0,4507655.0,865869.0
54.0,West Virginia,1792147.0,2021-11-12,1862177.0,4610.0,281865.0,883209.0,693312.0,285656.0
55.0,Wisconsin,5822434.0,2021-11-12,7688717.0,9679.0,921221.0,3711631.0,3175387.0,801699.0
56.0,Wyoming,578759.0,2021-11-12,598707.0,1298.0,107483.0,300107.0,236373.0,62227.0
1.0,Alabama,4903185.0,2021-11-13,5011123.0,15981.0,839436.0,2706002.0,2085468.0,219653.0
2.0,Alaska,731545.0,2021-11-13,912357.0,831.0,145167.0,444240.0,356642.0,111475.0
4.0,Arizona,7278717.0,2021-11-13,9131878.0,21651.0,1211333.0,4533202.0,3637751.0,960925.0
5.0,Arkansas,3017804.0,2021-11-13,3383026.0,8562.0,519453.0,1781958.0,1373209.0,227859.0
6.0,California,39512223.0,2021-11-13,56598997.0,73105.0,5005436.0,30169551.0,22822253.0,3607193.0
8.0,Colorado,5758736.0,2021-11-13,8171504.0,8620.0,781960.0,3971516.0,3348047.0,851941.0
9.0,Connecticut,3565287.0,2021-11-13,5664998.0,8809.0,407750.0,2887220.0,2351438.0,426340.0
10.0,Delaware,973764.0,2021-11-13,1349606.0,2141.0,147533.0,683260.0,541119.0,125227.0
11.0,District of Columbia,705749.0,2021-11-13,1262868.0,1194.0,65371.0,545487.0,416254.0,301127.0
12.0,Florida,21477737.0,2021-11-13,29579819.0,60698.0,3711612.0,15076644.0,11812114.0,2691061.0
13.0,Georgia,10617423.0,2021-11-13,11797615.0,29861.0,1647265.0,6111767.0,4911758.0,774090.0
15.0,Hawaii,1415872.0,2021-11-13,2271900.0,976.0,85709.0,0.0,0.0,2271900.0
16.0,Idaho,1787065.0,2021-11-13,1799563.0,3745.0,299849.0,891102.0,730510.0,177951.0
17.0,Illinois,12671821.0,2021-11-13,16872271.0,28510.0,1735586.0,8464542.0,7232271.0,1175458.0
18.0,Indiana,6732219.0,2021-11-13,7445019.0,17088.0,1052287.0,3664421.0,3136491.0,644107.0
19.0,Iowa,3155070.0,2021-11-13,3953263.0,7166.0,503564.0,1922370.0,1632228.0,398665.0
20.0,Kansas,2913314.0,2021-11-13,3498699.0,6621.0,448652.0,1866570.0,1466152.0,165977.0
21.0,Kentucky,4467673.0,2021-11-13,5133634.0,10214.0,759935.0,2617289.0,2114043.0,402302.0
22.0,Louisiana,4648794.0,2021-11-13,5026671.0,14685.0,764354.0,2534634.0,2091097.0,400940.0
23.0,Maine,1344212.0,2021-11-13,2093062.0,1230.0,111145.0,1059378.0,1010500.0,23184.0
24.0,Maryland,6045680.0,2021-11-13,8923709.0,11050.0,570806.0,4464532.0,3779231.0,679946.0
25.0,Massachusetts,6892503.0,2021-11-13,10902719.0,19152.0,869434.0,5664914.0,4537932.0,699873.0
26.0,Michigan,9986857.0,2021-11-13,12027411.0,24149.0,1318790.0,5932123.0,5046552.0,1048736.0
27.0,Minnesota,5639632.0,2021-11-13,7671872.0,9120.0,841625.0,3750553.0,3221375.0,699944.0
28.0,Mississippi,2976149.0,2021-11-13,3095791.0,10187.0,508469.0,1573691.0,1308807.0,213293.0
29.0,Missouri,6137428.0,2021-11-13,7106005.0,11987.0,811740.0,3568539.0,2895649.0,641817.0
30.0,Montana,1068778.0,2021-11-13,1257447.0,2479.0,184394.0,620544.0,502603.0,134300.0
31.0,Nebraska,1934408.0,2021-11-13,2451688.0,3048.0,296106.0,1204050.0,1026117.0,221521.0
32.0,Nevada,3080156.0,2021-11-13,3785848.0,7807.0,447746.0,1992328.0,1504056.0,289464.0
33.0,New Hampshire,1359711.0,2021-11-13,1997328.0,1622.0,144626.0,1095694.0,791130.0,110504.0
34.0,New Jersey,8882190.0,2021-11-13,12850855.0,28169.0,1216705.0,6818373.0,5525143.0,507339.0
35.0,New Mexico,2096829.0,2021-11-13,2912035.0,5169.0,292078.0,1547553.0,1225588.0,138894.0
